"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-29 00:45:00",75938,12.21467,9.666265E-05,0.0002121556,0,8.69964E-05,0.3378822,0.1667103,0.3299333,162.4765,0.3378822,177.1882,35.16584
"2018-08-29 01:00:00",75939,12.20964,7.376888E-05,0.0002464818,0,6.6392E-05,0.3811111,0.2548856,0.003266667,226.693,0.3811111,204.2762,32.58992
"2018-08-29 01:15:00",75940,12.20124,3.561255E-05,0.0001917811,0,3.20513E-05,0.05411778,0.09568855,0,196.6459,0.05411778,204.1536,4.449284
"2018-08-29 01:30:00",75941,12.20208,2.543754E-05,9.719672E-05,0.0003052502,2.289379E-05,0.04921778,0.09495811,0,192.8943,0.04921778,209.893,4.968253
"2018-08-29 01:45:00",75942,12.19621,1.017503E-05,4.286814E-05,0,9.157528E-06,0.1162933,0.111465,0,173.7009,0.1162933,185.5646,12.0266
"2018-08-29 02:00:00",75943,12.18529,1.017501E-05,5.479408E-05,0,9.157507E-06,0.1341511,0.1359706,0.2515333,228.9145,0.1341511,204.4399,29.96728
"2018-08-29 02:15:00",75944,12.18697,2.543754E-05,0.0001120408,0,2.289379E-05,0.1547311,0.2083158,0.1078,174.4356,0.1547311,257.9472,24.37629
"2018-08-29 02:30:00",75945,12.18445,1.017503E-05,4.286814E-05,0,9.157528E-06,0.05803778,0.09551367,0.1796667,168.0811,0.05803778,180.012,15.83386
"2018-08-29 02:45:00",75946,12.18445,0,0,0,0,0.1713911,0.1752909,0.08493333,99.09232,0.1713911,182.7355,51.38702
"2018-08-29 03:00:00",75947,12.18026,1.526253E-05,8.219127E-05,0,1.373628E-05,0.2416244,0.1889544,0.3070667,226.4373,0.2416244,246.3627,20.58034
"2018-08-29 03:15:00",75948,12.17522,5.087527E-06,1.903579E-05,0,4.578775E-06,0.05194,0.1012433,0,223.6913,0.05194,218.7896,7.713463
"2018-08-29 03:30:00",75949,12.17186,2.79813E-05,7.753236E-05,0,2.518318E-05,0.03952667,0.08129276,0,176.1217,0.03952667,184.3749,12.27454
"2018-08-29 03:45:00",75950,12.16179,1.780627E-05,7.288643E-05,0,1.602565E-05,0.02569778,0.07244704,0,243.0018,0.02569778,216.0549,5.077841
"2018-08-29 04:00:00",75951,12.16683,0.0001322752,0.0003013678,0,0.0001190477,0.09212,0.1501682,0,177.8404,0.09212,263.3662,31.49017
