Date/Time, Site, Station, Sensor, Value
2018-03-10 11:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.81
2018-03-10 11:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.44
2018-03-10 11:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.43
2018-03-10 12:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.22
2018-03-10 12:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.96
2018-03-10 12:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.4
2018-03-10 12:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.73
2018-03-10 12:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.04
2018-03-10 12:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.68
2018-03-10 13:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.45
2018-03-10 13:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.03
2018-03-10 13:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.22
2018-03-10 13:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.07
2018-03-10 13:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.73
2018-03-10 13:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.51
2018-03-10 14:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.51
2018-03-10 14:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.29
2018-03-10 14:03:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.78
2018-03-10 14:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.84
2018-03-10 14:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.78
2018-03-10 15:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.76
2018-03-10 15:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.53
2018-03-10 15:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.07
2018-03-10 15:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.37
2018-03-10 16:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.53
2018-03-10 16:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.38
2018-03-10 16:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.65
2018-03-10 16:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.16
2018-03-10 16:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.37
2018-03-10 17:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.98
2018-03-10 17:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.78
2018-03-10 17:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.13
2018-03-10 17:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.51
2018-03-10 17:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.6
2018-03-10 17:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.09
2018-03-10 18:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.36
2018-03-10 18:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.04
2018-03-10 18:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.71
2018-03-10 18:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.24
2018-03-10 18:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.84
2018-03-10 18:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.12
2018-03-10 19:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.63
2018-03-10 19:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.26
2018-03-10 19:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.38
2018-03-10 19:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.78
2018-03-10 19:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.14
2018-03-10 20:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.65
2018-03-10 20:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.78
2018-03-10 20:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.9
2018-03-10 20:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.26
2018-03-10 20:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.23
2018-03-10 20:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.06
2018-03-10 21:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.27
2018-03-10 21:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.47
2018-03-10 21:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.64
2018-03-10 21:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.9
2018-03-10 22:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.02
2018-03-10 22:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.64
2018-03-10 22:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.91
2018-03-10 22:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.51
2018-03-10 22:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.91
2018-03-10 23:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.37
2018-03-10 23:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.74
2018-03-10 23:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.48
2018-03-10 23:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.73
2018-03-10 23:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.98
2018-03-10 23:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.83
2018-03-11 00:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.97
2018-03-11 00:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.25
2018-03-11 00:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.5
2018-03-11 00:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.82
2018-03-11 01:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.44
2018-03-11 01:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.3
2018-03-11 01:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.81
2018-03-11 01:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.18
2018-03-11 01:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.41
2018-03-11 01:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.71
2018-03-11 03:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.66
2018-03-11 03:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.16
2018-03-11 03:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.82
2018-03-11 03:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.1
2018-03-11 03:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.65
2018-03-11 04:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.9
2018-03-11 04:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.15
2018-03-11 04:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.43
2018-03-11 04:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.72
2018-03-11 04:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.91
2018-03-11 04:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.78
2018-03-11 05:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.54
2018-03-11 05:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.08
2018-03-11 05:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.44
2018-03-11 05:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.49
2018-03-11 05:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.12
2018-03-11 05:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.59
2018-03-11 06:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.81
2018-03-11 06:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.17
2018-03-11 06:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.57
2018-03-11 06:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.72
2018-03-11 07:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.2
2018-03-11 07:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.61
2018-03-11 07:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.35
2018-03-11 07:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.93
2018-03-11 07:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.18
2018-03-11 08:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.56
2018-03-11 08:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.1
2018-03-11 08:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.87
2018-03-11 08:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.12
2018-03-11 08:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.51
2018-03-11 08:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.75
2018-03-11 09:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.8
2018-03-11 09:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.76
2018-03-11 09:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.07
2018-03-11 09:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.85
2018-03-11 09:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.03
2018-03-11 09:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.09
2018-03-11 10:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.47
2018-03-11 10:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.76
2018-03-11 10:03:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.38
2018-03-11 10:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.01
2018-03-11 10:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.23
2018-03-11 10:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.46
2018-03-11 11:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.82
2018-03-11 11:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.5
2018-03-11 11:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.19
2018-03-11 11:03:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.99
2018-03-11 11:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.88
2018-03-11 12:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.39
2018-03-11 12:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.81
2018-03-11 12:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.5
2018-03-11 12:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.06
2018-03-11 12:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.42
2018-03-11 12:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.99
2018-03-11 13:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.47
2018-03-11 13:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.73
2018-03-11 13:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.23
2018-03-11 13:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.63
2018-03-11 13:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.34
2018-03-11 13:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.95
2018-03-11 14:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.28
2018-03-11 14:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.65
2018-03-11 14:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.12
2018-03-11 14:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.6
2018-03-11 14:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.2
2018-03-11 14:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.74
2018-03-11 15:03:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.84
2018-03-11 15:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.49
2018-03-11 15:03:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.17
2018-03-11 15:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.69
2018-03-11 15:03:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.75
2018-03-11 16:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.39
2018-03-11 16:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.06
2018-03-11 16:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.78
2018-03-11 16:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.59
2018-03-11 17:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.66
2018-03-11 17:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.72
2018-03-11 17:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.74
2018-03-11 17:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.21
2018-03-11 17:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.32
2018-03-11 18:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.83
2018-03-11 18:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.55
2018-03-11 18:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.17
2018-03-11 18:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.94
2018-03-11 18:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.18
2018-03-11 19:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.29
2018-03-11 19:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.06
2018-03-11 19:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.95
2018-03-11 19:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.19
2018-03-11 19:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.81
2018-03-11 19:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.44
2018-03-11 20:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.91
2018-03-11 20:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.33
2018-03-11 20:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.58
2018-03-11 20:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.1
2018-03-11 21:03:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.86
2018-03-11 21:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.48
2018-03-11 21:03:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.98
2018-03-11 21:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.49
2018-03-11 21:03:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.02
2018-03-11 22:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.37
2018-03-11 22:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.76
2018-03-11 22:03:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.03
2018-03-11 22:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.39
2018-03-11 22:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.26
2018-03-11 22:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.5
2018-03-11 23:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.76
2018-03-11 23:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.62
2018-03-11 23:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.59
2018-03-11 23:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.39
2018-03-11 23:03:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.26
2018-03-11 23:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.25
2018-03-12 00:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.83
2018-03-12 00:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.62
2018-03-12 00:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.25
2018-03-12 00:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.12
2018-03-12 00:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.74
2018-03-12 01:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.11
2018-03-12 01:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),39
2018-03-12 01:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.11
2018-03-12 01:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.84
2018-03-12 01:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.32
2018-03-12 01:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.33
2018-03-12 02:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.72
2018-03-12 02:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.59
2018-03-12 02:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.45
2018-03-12 02:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.2
2018-03-12 02:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.43
2018-03-12 02:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.83
2018-03-12 03:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.19
2018-03-12 03:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.5
2018-03-12 03:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.01
2018-03-12 03:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.55
2018-03-12 03:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.67
2018-03-12 04:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.44
2018-03-12 04:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.91
2018-03-12 04:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.65
2018-03-12 04:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.66
2018-03-12 04:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.81
2018-03-12 05:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.79
2018-03-12 05:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.84
2018-03-12 05:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.17
2018-03-12 05:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.67
2018-03-12 05:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.9
2018-03-12 06:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.18
2018-03-12 06:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.8
2018-03-12 06:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.31
2018-03-12 06:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.81
2018-03-12 06:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.2
2018-03-12 06:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.7
2018-03-12 07:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.46
2018-03-12 07:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.16
2018-03-12 07:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.72
2018-03-12 07:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.18
2018-03-12 07:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.98
2018-03-12 07:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.52
2018-03-12 08:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.29
2018-03-12 08:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.4
2018-03-12 08:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.83
2018-03-12 08:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.6
2018-03-12 08:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.24
